ID,CLAVE12,DESCRIPCION,UNIDAD,CANTI,TIPO,caracteristicas,redfrio,fecreg
5550,0807230099,Reactivos químicos Alcohol isoamílico. Grado biología molecular. Frasco con 960 ml. TA.,,,,generico,SI,28/02/2020
5551,0807230172,Reactivos químicos EDTA sal disódica. Grado biología molecular. Frasco con 500 g. TA.,,,,generico,SI,28/02/2020
5552,0807230180,Soporte Carrusel soporte rotativo para pipetas automáticas. Con capacidad para seis pipetas. Pieza.,,,,generico,SI,28/02/2020
5553,0807230198,Reactivos Químicos. Citrato de magnesio. RA. Polvo cristalino. Frasco con 500 g. TA.,,,,generico,SI,28/02/2020
5554,0807230206,Sustancias Biológicas Anti AB. Antisuero para tipificar la sangre de origen monoclonal. Frasco con 10 ml. RTC.,,,,generico,SI,28/02/2020
5555,0807230214,Sustancias Biológicas Anti Rh (D) albuminoso. Antisuero para tipificar la sangre de origen monoclonal. Frasco con 10 ml. RTC.,,,,generico,SI,28/02/2020
5556,0807230222,Sustancias Biológicas Anti-rh´ (anti-C). Anticuerpos para tipificar sangre. Frasco de 2 y 5 ml. RTC.,,,,generico,SI,28/02/2020
5557,0807230230,Sustancias Biológicas Anti-rh´ (anti - e). Anticuerpos para tipificar sangre. Frasco con 2 y 5 ml. RTC.,,,,generico,SI,28/02/2020
5558,0807230248,Sustancias Biológicas Anti Rh (D) salino. Antisuero para tipificar la sangre de origen monoclonal. Frasco con 10 ml. RTC.,,,,generico,SI,28/02/2020
5559,0807230255,Sustancias biológicas antígenos sueros. Suero fetal libre de virus y micoplasma. Frasco con 100 ml. RTC.,,,,generico,SI,28/02/2020
5560,0807230263,Sustancias Biológicas Febriles. Antígenos para aglutinación macroscópica en placa o tubo para el diagnóstico serológico en procesos infecciosos producidos por microorganismos de los géneros: Salmonella y Brucella. Juego compuesto de: Suero control positivo. Frasco gotero con 5 ml. RTC. Nota: (Se puede solicitar completo el juego con todos los antígenos o cada uno por separado).,,,,generico,SI,28/02/2020
5561,0807230271,Sustancias biologicas.  Febriles. Antígenos para aglutinación macroscópica en placa o tubo para el diagnóstico serológico en procesos infecciosos producidos por microorganismos de los géneros: Salmonella y Brucella. Juego compuesto de: Suero control negativo.  Frasco gotero con 5 ml. RTC. Nota: (Se puede solicitar completo el juego con todos los antígenos o cada uno por separado).,,,,generico,SI,28/02/2020
5562,0807230289,Sustancias Biológicas Anti A. Antisuero para tipificar la sangre de origen monoclonal. Frasco con 10 ml. RTC.,,,,generico,SI,28/02/2020
5563,0807230297,Sustancias Biológicas Anti B. Antisuero para tipificar la sangre de origen monoclonal. Frasco con 10 ml. RTC.,,,,generico,SI,28/02/2020
5564,0807230305,Sueros para tipificar la sangre medios proteicos enzimas y antígenos. Suero antiglobulina humana conjugada con fluoresceína para investigar anticuerpos totales de origen humano. Frasco con 1 ml. RTC.,,,,generico,SI,28/02/2020
5565,0807230313,Sustancias biológicas antígenos sueros. Suero de bovino fetal libre de micoplasmas virus y bacteriófagos con nivel de endotoxinas: <25 EU/mililitro con nivel de hemoglobina. <25 miligramos /decilitro. Frasco con 500 ml. RTC.,,,,generico,SI,28/02/2020
5566,0807230321,Sueros para tipificar la sangre medios proteidos enzimas y antígenos Anti Diego-b. Frasco con 2 ml. RTC.,,,,generico,SI,28/02/2020
5567,0807230339,Sueros para tipificar la sangre medios proteicos enzimas y antígenos Anti Kidd-b. Frasco de 2 y 5 ml. RTC.,,,,generico,SI,28/02/2020
5568,0807230347,Sueros para tipificar la sangre medios proteicos enzimas y antígenos Kpb (Penny b). Frasco con 2 ml. RTC.,,,,generico,SI,28/02/2020
5569,0807230354,Sueros para tipificar la sangre medios proteicos enzimas y antígenos Anti-Lutheran b. Frasco con 2 ml. RTC.,,,,generico,SI,28/02/2020
5570,0807230362,Sueros para tipificar la sangre medios proteicos enzimas y antígenos Anti-Lewis b. Frasco de 2 y 5 ml. RTC.,,,,generico,SI,28/02/2020
5571,0807230370,Sueros para tipificar la sangre medios proteidos enzimas y antígenos Anti-Duffy b. Frasco de 2 y 5 ml. RTC.,,,,generico,SI,28/02/2020
5572,0807230388,Controles y estándares Estuche de sueros control. Para la evaluación del desempeño analítico. Panel anti-sífilis. Vial desde 1 a 2 ml. RTC.,,,,generico,SI,28/02/2020
5573,0807230396,Sustancias biológicas antígenos sueros.  Suero control positivo. Para la detección de anticuerpos contra Trypanosoma cruzi. Estuche con seis viales de 3.5 ml. RTC.,,,,generico,SI,28/02/2020
5574,0807230404,Pomaderas Pomadera de polietileno de alta densidad (60003) natural. Con tapón tipo rosca. Cierre hermético. Envase tarro de 60 ml. Pieza.,,,,generico,SI,28/02/2020
5575,0807230412,Tiras Reactivas Tira reactiva para medir pH. Estuche con escala de matices y 100 tiras de papel con límites de pH de 0 a 14. TA.,,,,generico,SI,28/02/2020
5576,0807230420,"Tiras Reactivas Tarjeta, placa o tira reactiva para determinar sangre oculta en heces. Frasco o equipo para 50 pruebas. TA.",,,,generico,SI,28/02/2020
5577,0807230438,Tiras Reactivas Tiras reactivas para determinar como mínimo 10 parámetros en orina: glucosa bilirrubinas cetonas gravedad específica sangre pH proteínas urobilinógeno nitritos leucocitos. Frasco con 100 tiras. TATC.,,,,generico,SI,28/02/2020
5578,0807250014,Tiras Reactivas Tira reactiva para determinación semicuantitativa de glucosa en sangre con límites de detección que van de 20 a 800 mg/Dl. Frasco con 50 tiras. TA.,,,,generico,SI,28/02/2020
5579,0807250071,Jarras. Para comprobar la anaerobiosis total en jarra para anaerobios de 2.5 litros. Tira reactiva con indicador impregnado. Envase con 50. RTC.,FCO,10,ML.,generico,SI,28/02/2020
5580,0807250089,Tiras. Para la prueba de oxidasa bacteriana. Envase con 50. RTC.,,,,generico,SI,28/02/2020
5581,0807250097,Tiras. Para la identificación de 125 microorganismos en género y especie de la familia Enterobacteriacea y otros microorganismos Gram negativos no fermentadores. Tira reactiva con 20 microcubetas cada una con diferentes substratos deshidratados. Incubación durante 10-24 horas a 37ºC. Envase con 25. RTC.,,,,generico,SI,28/02/2020
5582,0807250105,Tiras. Para la identificación de levaduras y organismos levaduriformes. Tira reactiva con 19 pruebas bioquímicas. Incubación durante 72 horas a 30ºC. Envase con 25. RTC.,,,,generico,SI,28/02/2020
5583,0807250113,Tiras Reactivas Tira reactiva para determinar glucosa en orina. Frasco con: 50 tiras. TA.,,,,generico,SI,28/02/2020
5584,0807250121,"Tiras Reactivas Tira Reactiva. Para determinación de glucosa en sangre capilar con límite de medición en glucómetro hasta 500 o 600 mg/dl. Con membrana hidrofílica impregnada con activante químico: glucosa oxidasa con reductor e indicador o glucosa deshidrogenasa. Para la determinación de glucosa. Envase con 25, 50 o 100 tiras. TATC.",,,,generico,SI,28/02/2020
5585,0807250139,Tabletas Reactivas.  Para la determinación de sangre oculta en heces incluye papel filtro para 100 pruebas instructivo de uso. Frasco con 100 tabletas. TATC.,,,,generico,SI,28/02/2020
5586,0807254487,"Tiras Reactivas Tira reactiva para la determinación semicuantitativa de microalbúmina en orina en un rango de 10 a 100 mg/L en un tiempo aproximado de un minuto. Tubo con 25, 30 o 50 tiras reactivas. RTC y/o TA.",,,,generico,SI,28/02/2020
5587,0807254503,Tiras. Tiras de papel. Con reactivo para detección de la producción de niacina por Micobacterias. Tiras para análisis de ácido nicotínico. Envase con 25 tiras. RTC.,FCO,10,ML.,generico,SI,28/02/2020
5588,0807290010,Tubos Para centrífuga de vidrio de fondo cónico con pared gruesa y capacidad de 15 ml graduados en 0.1 ml. Sin tapón esmerilado.,,,,generico,SI,28/02/2020
5589,0807290051,Tubos Para la toma y recolección de sangre. De vidrio al vacío (13 x 100 mm) desechable para adulto con EDTA disódico (10.5 mg) tapón lila con silicón como lubricante volumen de drenado 6.7-7 ml (± 0.3 ml) el rango menor establece el volumen de drenado a la altura del altiplano mexicano y el rango mayor a nivel del mar. Etiquetados individualmente con número de lote y fecha de caducidad. Con o sin tapón de seguridad. Caja con 100.,CJA,50,PZA,generico,SI,28/02/2020
5590,0807330238,Tubos Para la toma y recolección de sangre. De vidrio al vacío (13 x 75 mm) desechable para adulto con EDTA tripotásico (0.048 ml) líquido tapón lila con silicón como lubricante volumen de drenado 4.8-4.9 ml (± 0.3 ml) el rango menor establece el volumen de drenado a la altura del altiplano mexicano y el rango mayor al nivel del mar. Etiquetados individualmente con número de lote y fecha de caducidad. Con o sin tapón de seguridad. Caja con 100.,CJA,50,PZA,generico,SI,28/02/2020
5591,0807330246,Tubos Para la toma y recolección de sangre. De vidrio al vacío (13 x 100 mm) desechable para adulto con oxalato de potasio (20 mg) polvo tapón gris con silicón como lubricante volumen de drenado 7 ml (± 0.4 ml). Caja con 100.,ENV,1,PZA,generico,SI,28/02/2020
5592,0807330253,Tubos Para la toma y recolección de sangre. De vidrio al vacío (13 x 100 mm) desechable para adulto sin anticoagulante tapón rojo con silicón como lubricante volumen de drenado 7 ml (± 0.4 ml). Etiquetados individualmente con número de lote y fecha de caducidad. Con o sin tapón de seguridad. Caja con 100.,ENV,1,PZA,generico,SI,28/02/2020
5593,0807350129,Tubos Para la toma y recolección de sangre. De vidrio al vacío (13 x 75 mm) desechable para adulto sin anticoagulante tapón rojo con silicón como lubricante volumen de drenado 5 ml (±0.4 ml). Caja con 100.,ENV,1,PZA,generico,SI,28/02/2020
5594,0807350137,Tubos Para la toma y recolección de sangre. De vidrio al vacío (13 x 100 mm) desechable para adulto con citrato de sodio (0.5 ml) líquido tapón azul. El tapón y el interior del tubo recubierto con silicón volumen de drenado 4.8-4.9 ml (± 0.3 ml) el rango menor establece el volumen de drenado a la altura del altiplano mexicano y el rango mayor al nivel del mar. Caja con 100.,ENV,1,PZA,generico,SI,28/02/2020
5595,0807350145,Tubos Para cultivo de vidrio con tapón de rosca en dimensiones de: 13 x 100 mm.,,,,generico,SI,28/02/2020
5596,0807350202,Tubos. De ensaye; vidrio refractario sin labio en dimensiones de: 10 x 75 mm. Pieza.,,,,generico,SI,28/02/2020
5597,0807350210,Tubos. De ensaye; vidrio refractario sin labio en dimensiones de: 12 x 75 mm. Pieza.,BSA,1000,PZA,generico,SI,28/02/2020
5598,0807350228,Tubos. De ensaye; vidrio refractario sin labio en dimensiones de: 13 x 100 mm. Pieza.,BSA,1000,PZA,generico,SI,28/02/2020
5599,0807351317,Tubos Para microhematocrito capilar de vidrio de 75 mm de longitud y 1 mm de diámetro con anticoagulante. Envase con 100.,BSA,1000,PZA,generico,SI,28/02/2020
5600,0807351374,Tubos Para microhematocrito capilar de vidrio de 75 mm de longitud y 1 mm de diámetro sin anticoagulante. Envase con 100.,CJA,100,PZA,generico,SI,28/02/2020
5601,0807351382,Tubos Para la toma y recolección de sangre. De vidrio al vacío (10.25 x 64 mm) desechable para adulto con citrato de sodio 0.129 molar (0.3 ml) líquido tapón azul. El tapón y el interior del tubo recubierto con silicón. Volumen de drenado 2.7-3 ml (± 0.3 ml) el rango menor establece el volumen de drenado a la altura del altiplano mexicano y el rango mayor a nivel del mar. Etiquetados individualmente con número de lote y fecha de caducidad. Con o sin tapón de seguridad. Caja con 100.,ENV,960,PZA,generico,SI,28/02/2020
5602,0807351390,Tubos. Tubos  de  poliestireno  con  tapón  de  12  mm  x  75  mm  para  la  determinación  de  pruebas  por radioinmunoanálisis y fracción de sueros. Bolsa con 250 tubos.,ENV,960,PZA,generico,SI,28/02/2020
5603,0807351408,"Tubos Para microcentrífuga, de polipropileno con capacidad de 1.5 ml, colores rojo, azul, verde, amarillo y blanco. Caja con 500 piezas.  ",ENV,960,PZA,generico,SI,28/02/2020
5604,0807351416,Tubos Para microcentrífuga de polipropileno con capacidad de 0.6 ml color blanco. Caja con 500 piezas.,ENV,500,PZA,generico,SI,28/02/2020
5605,0807351424,Tubos  De polipropileno de 12 x 75 mm. Pieza.,ENV,500,PZA,generico,SI,28/02/2020
5606,0807488056,Tubos  Cónicos de polipropileno de 15 ml. Pieza.,ENV,500,PZA,generico,SI,28/02/2020
5607,0807800479,Tubos  De polipropileno para centrífuga con capacidad de 15 ml graduado cónico con tapón de rosca estéril. Caja con 500 piezas.,,,,generico,SI,28/02/2020
5608,0807820337,Tubos  De polipropileno para centrífuga con capacidad de 50 ml graduado cónico con tapón de rosca estéril. Caja con 400 piezas.,,,,generico,SI,28/02/2020
5609,0807820444,Tubos De polipropileno tipo Eppendorff con capacidad de 200 microlitros con tapa y sello de seguridad fondo redondeado resiste 16000 G se esterilizan en autoclave. Calidad PCR. Bolsa mínimo 200 máximo 500 piezas.,,,,generico,SI,28/02/2020
5610,0807820501,Tubos De polipropileno tipo Eppendorff con capacidad de 500 microlitros con tapa y sello de seguridad fondo redondeado resiste 16000 G. se esterilizan en autoclave. Calidad PCR. Bolsa con 500 piezas.,FCO,25,ML.,generico,SI,28/02/2020
5611,0807821426,Tubos De polipropileno tipo Eppendorff con capacidad de 1500 microlitros con tapa y sello de seguridad fondo redondeado resiste 16000 G se esterilizan en autoclave. Libre de RNAasa. Bolsa con 1000 piezas.,FCO,500,ML.,generico,SI,28/02/2020
5612,0807821442,Tubos  Tubo  de  vidrio  al  vacío  desechable  estéril  con  tapón  verde  con  silicón  como  lubricante  de 16 x 100 mm con un volumen de drenado de 10 ml con anticoagulante heparina sódica desecada (0.05 ml). Caja con 100 piezas.,,,,generico,SI,28/02/2020
5613,0807821947,Tubos. Para toma de muestras de sangre capilar de vidrio tipo Natelson y Caraway. Con capacidad entre 150 y 280 microlitros. Con anticoagulante. Caja con 100 piezas.,,,,generico,SI,28/02/2020
5614,0807822077,Tubos Para hematocrito y sedimentación globular con escala en dos sentidos de 0 a 100 con dimensiones de 115 x 3 mm y divisiones de 1 mm de vidrio. De Wintrobe. Pieza.,,,,generico,SI,28/02/2020
5615,0807822085,Tubos de Hule. Para la conexión de gas al mechero: de látex color ámbar diámetro interior de 7 mm (1/4 de pulgada) espesor de la pared 3 mm. Metro.,,,,generico,SI,28/02/2020
5616,0807822507,Tubos de Hule. Para  ligar  a  los  pacientes  en  el  momento  de  puncionarlos  de  látex  color  ámbar  diámetro de 5 mm. Metro.,,,,generico,SI,28/02/2020
5617,0807830419,Tubos Para la toma y recolección de sangre por punción capilar. De polipropileno translúcido desechable. Pediátrico con gel separador de suero inerte 90-140 mg por tubo tapón oro volumen de drenado 500 µL tapón recolector de flujo. Caja con 200.,FCO,1000,GR,generico,SI,28/02/2020
5618,0807830674,Tubos Para la toma  y recolección  de  sangre por  punción  capilar. De  polipropileno color  ámbar  con gel separador inerte de suero; 90-140 mg por tubo tapón oro volumen de drenado 500 µl tapón recolector de flujo. Caja con 200.,,,,generico,SI,28/02/2020
5619,0807830682,"Tubos Para la toma y recolección de sangre por punción capilar. De polipropileno translúcido, desechable. Pediátrico, sin aditivos, tapón rojo, volumen de drenado 250-800 µL. Tapón recolector de flujo. Caja con 200.  ",FCO,5,GR,generico,SI,28/02/2020
5620,0807830831,Tubos Para la toma y recolección de sangre por punción capilar. De polipropileno translúcido con EDTA y perlas mezcladoras. Tapón lila volumen de drenado 500 µL EDTA 22-33 mg por tubo; tapón recolector de flujo. Caja con 200.,FCO,500,ML.,generico,SI,28/02/2020
5621,0807830880,"Tubos Para la toma y recolección de sangre por punción capilar. De polipropileno translúcido, desechable, pediátrico, con EDTA dipotásico como anticoagulante, tapón lila, volumen de drenado 250-500 µL. Tapón recolector de flujo. Caja con 200. ",FCO,500,ML.,generico,SI,28/02/2020
5622,0807830898,Tubos Para la toma y recolección de sangre por punción capilar. De polipropileno translúcido desechable. Pediátrico con inhibidor glicolítico tapón gris volumen de drenado 500 µL. Tapón recolector de flujo. Caja con 200.,FCO,200,ML.,generico,SI,28/02/2020
5623,0807830930,Tubos Para la toma y recolección de sangre por punción capilar. De polipropileno translúcido con heparina de litio y gel separador de plasma; tapón verde volumen de drenado 600 µL gel separador 90-140 mg por tubo heparina de litio 2-13 mg por tubo tapón recolector de flujo. Caja con 200.,,,,generico,SI,28/02/2020
5624,0807831060,Tubos Para la toma y recolección de sangre por punción capilar. De polipropileno translúcido con heparina de amonio; tapón verde volumen de drenado 700 µL heparina de amonio 2-10 mg por tubo tapón recolector de flujo. Caja con 200.,FCO,10,ML.,generico,SI,28/02/2020
5625,0807831268,Tubos Para la toma y recolección de sangre de vidrio al vacío (13 x 100 mm) estéril sin anticoagulante con gel separador inerte de suero con recubrimiento de partículas de sílice 0.07-0.20 mg por tubo. Tapón rojo / gris o tapón oro volumen de drenado 6 ml con o sin tapón de seguridad. Caja con 100 tubos.,ENV,100,ML.,generico,SI,28/02/2020
5626,0807831276,Tubos Para toma y recolección de sangre de vidrio al vacío (10.25 x 64 mm) desechable. Para adulto o uso pediátrico con 0.06 ml. de solución al 7.5 % de EDTA K3. Tapón lila con silicón como lubricante para pruebas hematológicas volumen de drenado 3 ml. (± 0.3 ml) el rango menor establece el volumen drenado a la altura del altiplano mexicano y el rango mayor a nivel del mar. Etiquetado individualmente con número de lote y fecha de caducidad. Caja con 100 piezas.,,,,generico,SI,28/02/2020
5627,0807831284,Tubos Para toma y recolección de sangre de vidrio al vacío (10.25 x 64 mm) desechable. Para adulto o uso pediátrico para determinaciones en suero sin anticoagulante tapón rojo con silicón como lubricante. Tubo con recubrimiento interior. Volumen de drenado 3 ml (± 0.3 ml) el rango menor establece el volumen drenado a la altura del altiplano mexicano y el rango mayor a nivel del mar. Etiquetado individualmente con número de lote y fecha de caducidad. Caja con 100 piezas.,,,,generico,SI,28/02/2020
5628,0807831292,Tubos. Tubo de vidrio de borosilicato de 12 x 75 mm. Caja con 250 tubos.,FCO,500,ML.,generico,SI,28/02/2020
5629,0807831425,Tubos  Criotubos estériles con tapa de polipropileno de 2 ml para temperaturas inferiores a menos 120°C. Envase con mínimo 500 piezas.,FCO,125,ML.,generico,SI,28/02/2020
5630,0807831433,Tubos Tubo sistema para toma y recolección de sangre de plástico PET al vacío (13 x 75 mm) desechable para adulto con EDTA K2 (7.2 mg) aplicado por aspersión en la pared del tubo tapón lila con silicón como lubricante volumen de drenado 4.0 ml (+ 0.3 ml). Etiquetados individualmente con número de lote y fecha de caducidad. Con tapón de seguridad. Estéril. Caja con 100 tubos.,ENV,1,JGO,generico,SI,28/02/2020
5631,0807831474,Tubos Tubo sistema para toma y recolección de sangre de plástico PET al vacío (13 x 100 mm) desechable para adulto sin anticoagulante tapón rojo con silicón como lubricante y activador de coagulación volumen de drenado 6 ml (+ 0.3 ml). Etiquetados individualmente con número de lote y fecha de caducidad. Con tapón de seguridad. Estéril. Caja con 100 tubos.,,,,generico,SI,28/02/2020
5632,0807831482,Tubos Tubo sistema para toma y recolección de sangre de plástico PET al vacío (13 x 75 mm) desechable para adulto sin anticoagulante tapón rojo con silicón como lubricante y activador de coagulación volumen de drenado 4 ml (+ 0.3 ml). Etiquetados individualmente con número de lote y fecha de caducidad. Con tapón de seguridad. Estéril. Caja con 100 tubos.,,,,generico,SI,28/02/2020
5633,0807831490,Tubos Tubo sistema para toma y recolección de sangre de plástico PET al vacío (13 x 75 mm) desechable para adulto con citrato de sodio 0.129 Molar (3.8%) (0.3 ml) líquido tapón azul con silicón como lubricante volumen de drenado 2.7 -– 3 ml (+ 0.3 ml) el rango menor establece el volumen de drenado a la altura del altiplano mexicano y el rango mayor al nivel del mar. Etiquetados individualmente con número de lote y fecha de caducidad. Con tapón de seguridad. Estéril. Caja con 100 tubos.,FCO,250,ML.,generico,SI,28/02/2020
5634,0807831508,Tubos. Tubo sistema para toma y recolección de sangre de plástico PET al vacío (13 x 100 mm) desechable para adulto sin anticoagulante tapón oro con silicón como lubricante volumen de drenado 5 ml (+0.3 ml) recubrimiento  de  partículas  de  sílice  0.07-020  mg  por  tubo  gel  separador  inerte  1.0  g  por  tubo. Etiquetados individualmente con número de lote y fecha de caducidad. Con tapón de seguridad. Estéril. Caja con 100 tubos.,FCO,125,ML.,generico,SI,28/02/2020
5635,0807831516,Tubos Tubo sistema para toma y recolección de sangre de plástico PET al vacío (13 x 100 mm) desechable para adulto con heparina de litio como anticoagulante (90 USP) aplicado por aspersión en la pared del tubo tapón verde con silicón como lubricante volumen de drenado 6 ml (+0.3 ml). Etiquetados individualmente con número de lote y fecha de caducidad. Con tapón de seguridad. Estéril. Caja con 100 tubos.,FCO,500,ML.,generico,SI,28/02/2020
5636,0807831524,Tubos Tubo sistema para toma y recolección de sangre de plástico PET al vacío (13 x 75 mm) desechable para adulto con citrato de sodio 0.105 Molar (3.2%) (0.3 ml) líquido tapón azul con silicón como lubricante volumen de drenado 2.7 - 3 ml (+0.3 ml) el rango menor establece el volumen de drenado a la altura del altiplano mexicano y el rango mayor al nivel del mar. Etiquetados individualmente con número de lote y fecha de caducidad. Con tapón de seguridad. Estéril. Caja con 100 tubos.,,,,generico,SI,28/02/2020
5637,0807831532,Tubos Tubo sistema para toma y recolección de sangre de plástico PET al vacío (13 x 75 mm) desechable para adulto con NaF (3mg) /EDTA Na2 (6 mg) aplicado por aspersión en la pared del tubo tapón gris con silicón como lubricante volumen de drenado 2 ml (+0.3 ml). Etiquetados individualmente con número de lote y fecha de caducidad. Con tapón de seguridad. Estéril. Caja con 100 tubos.,,,,generico,SI,28/02/2020
5638,0807831540,Tubos Tubo sistema para toma y recolección de sangre de plástico PET al vacío (13 x 100 mm) desechable para adulto con NaF (15 mg) /oxalato de potasio (12 mg) aplicado por aspersión en la pared del tubo tapón gris con silicón como lubricante volumen de drenado 6 ml (+0.3 ml). Etiquetados individualmente con número de lote y fecha de caducidad. Con tapón de seguridad. Estéril. Caja con 100 tubos.,,,,generico,SI,28/02/2020
5639,0807831557,Tubos Tubo sistema para toma y recolección de sangre de plástico PET al vacío (13 x 100 mm) desechable para adulto con EDTA K2 (9 mg) aplicado por aspersión en la pared del tubo y gel separador tapón blanco con silicón como lubricante volumen de drenado 5 ml (+0.3 ml). Etiquetados individualmente con número de lote y fecha de caducidad. Con tapón de seguridad. Estéril. Caja con 100 tubos.,,,,generico,SI,28/02/2020
5640,0807831573,Tubos Tubo de rosca de 20 x 150 mm para la toma de muestra de cultivo. Pieza.,FCO,50,ML.,generico,SI,28/02/2020
5641,0807831581,Tubos. Tubo de vidrio al vacío con tapón amarillo. Dimensiones de 13 x 100 mm contiene aproximadamente 1 ml de solución ACD. Capacidad total de 6 ml. Envase con 100 tubos.,FCO,500,ML.,generico,SI,28/02/2020
5642,0807831599,Tubos. Tubo de ensaye. De vidrio borosilicato duro. Sin labio. Dimensiones de 16 x 150 mm. Con tapón de baquelita. Pieza.,FCO,200,ML.,generico,SI,28/02/2020
5643,0807831615,"Tubos De polipropileno tipo Eppendorff, con capacidad de 1,700 ?L, con tapa plana y sello de seguridad, fondo redondeado, resiste 16,000 G, se esterilizan en autoclave. Libre de RNAasa y DNAasa. Bolsa con 500 piezas.",FCO,500,ML.,generico,SI,28/02/2020
5644,0807831854,Varillas De vidrio blando de 91 cm de longitud y diámetro de: 6.4 mm.,,,,generico,SI,28/02/2020
5645,0807831862,Vasos De precipitados de polipropileno. Con graduación para volúmenes aproximados. En capacidades de: 2000 ml.,,,,generico,SI,28/02/2020
5646,0807831896,Vasos De precipitados de polipropileno. Con graduación para volúmenes aproximados. En capacidades de: 4000 ml.,FCO,125,ML.,generico,SI,28/02/2020
5647,0807831904,Vasos De Coplin. Con tapa de cuerda. Dimensiones: 110 x 16 mm. Cinco muescas.,FCO,500,ML.,generico,SI,28/02/2020
5648,0807831912,Vasos De precipitados de polipropileno. Con graduación para volúmenes aproximados. En capacidades de: 600 ml.,,,,generico,SI,28/02/2020
5649,0807831987,Vasos De precipitados de polipropileno. Con graduación para volúmenes aproximados. En capacidades de: 1000 ml.,,,,generico,SI,28/02/2020
5650,0807831995,Vasos. De precipitados de vidrio refractario. Con graduación para volúmenes aproximados. En capacidades de: 250 ml.,FCO,200,ML.,generico,SI,28/02/2020
5651,0807832258,Vasos. De precipitados de vidrio refractario. Con graduación para volúmenes aproximados. En capacidades de: 500 ml.,FCO,125,ML.,generico,SI,28/02/2020
5652,0807832290,Vidrios de Reloj De 75 mm. de diámetro.,FCO,500,ML.,generico,SI,28/02/2020
5653,0807832316,Collarines tipo: Thomas. Blando  para  limitar  la  flexión  dorsal  y  ventral  de  la columna cervical ajustable acojinado elaborado en hule espuma forrado en estoquinete cierre de velcro. Chico. Pieza.,,,,generico,SI,28/02/2020
5654,0807832332,Collarines tipo: Thomas. Blando  para  limitar  la  flexión  dorsal  y  ventral  de  la columna cervical ajustable acojinado elaborado en hule espuma forrado en estoquinete cierre de velcro. Mediano. Pieza.,,,,generico,SI,28/02/2020
5655,0807832407,Collarines tipo: Thomas. Blando  para  limitar  la  flexión  dorsal  y  ventral  de  la columna cervical ajustable acojinado elaborado en hule espuma forrado en estoquinete cierre de velcro. Grande. Pieza.,,,,generico,SI,28/02/2020
5656,0807832415,Collarines tipo: Thomas. Blando  para  limitar  la  flexión  dorsal  y  ventral  de  la columna cervical ajustable acojinado elaborado en hule espuma forrado en estoquinete cierre de velcro. Pediátrico. Pieza.,,,,generico,SI,28/02/2020
5657,0807832423,Collarines tipo: Thomas. Rígido  para  evitar  la  flexión  dorsal  y  ventral  de  la columna cervical elaborado en termoplástico ribetes de la  circunferencia  superior  e  inferior  cubierto  de  hule espuma con apoyo en mentón con sistema de ajuste de altura y cierre de velcro. Chico. Pieza.,,,,generico,SI,28/02/2020
5658,0807832449,Collarines tipo: Thomas. Rígido  para  evitar  la  flexión  dorsal  y  ventral  de  la columna cervical elaborado en termoplástico ribetes de la  circunferencia  superior  e  inferior  cubierto  de  hule espuma con apoyo en mentón con sistema de ajuste de altura y cierre de velcro. Mediano. Pieza.,,,,generico,SI,28/02/2020
5659,0807832480,Collarines tipo: Thomas. Rígido  para  evitar  la  flexión  dorsal  y  ventral  de  la columna cervical elaborado en termoplástico ribetes de la  circunferencia  superior  e  inferior  cubierto  de  hule espuma con apoyo en mentón con sistema de ajuste de altura y cierre de velcro. Grande. Pieza.,,,,generico,SI,28/02/2020
5660,0807832654,Collarines tipo: Thomas. Rígido  para  evitar  la  flexión  dorsal  y  ventral  de  la columna cervical elaborado en termoplástico ribetes de la  circunferencia  superior  e  inferior  cubierto  de  hule espuma con apoyo en mentón con sistema de ajuste de altura y cierre de velcro. Pediátrico. Pieza.,,,,generico,SI,28/02/2020
5661,0807833025,Collarines tipo: Filadelfia. Evita movimientos de flexión dorsal ventral y laterales. Elaborado en espuma plástica bivalvo con orificios para ventilación en la parte dorsal y en la ventral abertura traqueal con  marco  rígido  y alma  de  plástico  de  alta resistencia  alrededor  de  todo  el  collarín  con  apoyo occipital   y   en   mentón   con   ajuste   de   altura   y circunferencia. Pediátrico. Pieza.,ENV,18,PBA,generico,SI,28/02/2020
5662,0807833033,Collarines tipo: Filadelfia. Evita movimientos de flexión dorsal ventral y laterales. Elaborado en espuma plástica bivalvo con orificios para ventilación en la parte dorsal y en la ventral abertura traqueal con  marco  rígido  y alma  de  plástico  de  alta resistencia  alrededor  de  todo  el  collarín  con  apoyo occipital   y   en   mentón   con   ajuste   de   altura   y circunferencia. Chico. Pieza.,,,,generico,SI,28/02/2020
5663,0807833058,Collarines tipo: Filadelfia. Evita movimientos de flexión dorsal ventral y laterales. Elaborado en espuma plástica bivalvo con orificios para ventilación en la parte dorsal y en la ventral abertura traqueal con  marco  rígido  y alma  de  plástico  de  alta resistencia  alrededor  de  todo  el  collarín  con  apoyo occipital   y   en   mentón   con   ajuste   de   altura   y circunferencia. Mediano. Pieza.,,,,generico,SI,28/02/2020
