ID,CLAVE12,DESCRIPCION,UNIDAD,CANTI,TIPO,caracteristicas,redfrio,fecreg
8010,5336870026,Perforadores de Tapones De acero para taladrar tapones de hule. Juego de 15 perforadores de diferentes medidas provistos de mango de apoyo.,,,,generico,NO,28/02/2020
8011,5337010077,Pinzas De acero inoxidable con rodillos para comprimir el tubo de plástico de la bolsa de sangre.,,,,generico,NO,28/02/2020
8012,5337150022,Pipetas automáticas. Para proporcionar volúmenes pequeños. Construidas en polietileno o aluminio dotadas de un pistón de presión accionado por el dedo del operador: Calibración fija para volumenes de: 1µL. Pieza.,,,,generico,NO,28/02/2020
8013,5337150030,Pipetas automáticas. Para proporcionar volúmenes pequeños. Construidas en polietileno o aluminio dotadas de un pistón de presión accionado por el dedo del operador: Calibración fija para volumenes de: 2µL. Pieza.,,,,generico,NO,28/02/2020
8014,5337150048,Pipetas automáticas. Para proporcionar volúmenes pequeños. Construidas en polietileno o aluminio dotadas de un pistón de presión accionado por el dedo del operador: Calibración fija para volumenes de: 3µL. Pieza.,,,,generico,NO,28/02/2020
8015,5337150055,Pipetas automáticas. Para proporcionar volúmenes pequeños. Construidas en polietileno o aluminio dotadas de un pistón de presión accionado por el dedo del operador: Calibración fija para volumenes de: 4µL. Pieza.,,,,generico,NO,28/02/2020
8016,5337150063,Pipetas automáticas. Para proporcionar volúmenes pequeños. Construidas en polietileno o aluminio dotadas de un pistón de presión accionado por el dedo del operador: Calibración fija para volumenes de: 5µL. Pieza.,,,,generico,NO,28/02/2020
8017,5337150071,Pipetas automáticas. Para proporcionar volúmenes pequeños. Construidas en polietileno o aluminio dotadas de un pistón de presión accionado por el dedo del operador: Calibración fija para volumenes de: 6µL. Pieza.,,,,generico,NO,28/02/2020
8018,5337150089,Pipetas automáticas. Para proporcionar volúmenes pequeños. Construidas en polietileno o aluminio dotadas de un pistón de presión accionado por el dedo del operador: Calibración fija para volumenes de: 7µL. Pieza.,,,,generico,NO,28/02/2020
8019,5337150097,Pipetas automáticas. Para proporcionar volúmenes pequeños. Construidas en polietileno o aluminio dotadas de un pistón de presión accionado por el dedo del operador: Calibración fija para volumenes de: 8µL. Pieza.,,,,generico,NO,28/02/2020
8020,5337150105,Pipetas automáticas. Para proporcionar volúmenes pequeños. Construidas en polietileno o aluminio dotadas de un pistón de presión accionado por el dedo del operador: Calibración fija para volumenes de: 9µL. Pieza.,,,,generico,NO,28/02/2020
8021,5337150121,Pipetas automáticas. Para proporcionar volúmenes pequeños. Construidas en polietileno o aluminio dotadas de un pistón de presión accionado por el dedo del operador: Calibración fija para volumenes de: 15µL. Pieza.,,,,generico,NO,28/02/2020
8022,5337150139,Pipetas automáticas. Para proporcionar volúmenes pequeños. Construidas en polietileno o aluminio dotadas de un pistón de presión accionado por el dedo del operador: Calibración fija para volumenes de: 20µL. Pieza.,,,,generico,NO,28/02/2020
8023,5337150154,Pipetas automáticas. Para proporcionar volúmenes pequeños. Construidas en polietileno o aluminio dotadas de un pistón de presión accionado por el dedo del operador: Calibración fija para volumenes de: 30µL. Pieza.,,,,generico,NO,28/02/2020
8024,5337150162,Pipetas automáticas. Para proporcionar volúmenes pequeños. Construidas en polietileno o aluminio dotadas de un pistón de presión accionado por el dedo del operador: Calibración fija para volumenes de: 40µL. Pieza.,,,,generico,NO,28/02/2020
8025,5337150170,Pipetas automáticas. Para proporcionar volúmenes pequeños. Construidas en polietileno o aluminio dotadas de un pistón de presión accionado por el dedo del operador: Calibración fija para volumenes de: 50µL. Pieza.,,,,generico,NO,28/02/2020
8026,5337150188,Pipetas automáticas. Para proporcionar volúmenes pequeños. Construidas en polietileno o aluminio dotadas de un pistón de presión accionado por el dedo del operador: Calibración fija para volumenes de: 60µL. Pieza.,,,,generico,NO,28/02/2020
8027,5337150196,Pipetas automáticas. Para proporcionar volúmenes pequeños. Construidas en polietileno o aluminio dotadas de un pistón de presión accionado por el dedo del operador: Calibración fija para volumenes de: 70µL. Pieza.,,,,generico,NO,28/02/2020
8028,5337150204,Pipetas automáticas. Para proporcionar volúmenes pequeños. Construidas en polietileno o aluminio dotadas de un pistón de presión accionado por el dedo del operador: Calibración fija para volumenes de: 75µL. Pieza.,,,,generico,NO,28/02/2020
8029,5337150212,Pipetas automáticas. Para proporcionar volúmenes pequeños. Construidas en polietileno o aluminio dotadas de un pistón de presión accionado por el dedo del operador: Calibración fija para volumenes de: 80µL. Pieza.,,,,generico,NO,28/02/2020
8030,5337150220,Pipetas automáticas. Para proporcionar volúmenes pequeños. Construidas en polietileno o aluminio dotadas de un pistón de presión accionado por el dedo del operador: Calibración fija para volumenes de: 90µL. Pieza.,,,,generico,NO,28/02/2020
8031,5337150246,Pipetas automáticas. Para proporcionar volúmenes pequeños. Construidas en polietileno o aluminio dotadas de un pistón de presión accionado por el dedo del operador: Calibración fija para volumenes de: 150µL. Pieza.,,,,generico,NO,28/02/2020
8032,5337150253,Pipetas automáticas. Para proporcionar volúmenes pequeños. Construidas en polietileno o aluminio dotadas de un pistón de presión accionado por el dedo del operador: Calibración fija para volumenes de: 200µL. Pieza.,,,,generico,NO,28/02/2020
8033,5337150261,Pipetas automáticas. Para proporcionar volúmenes pequeños. Construidas en polietileno o aluminio dotadas de un pistón de presión accionado por el dedo del operador: Calibración fija para volumenes de: 250µL. Pieza.,,,,generico,NO,28/02/2020
8034,5337150279,Pipetas automáticas. Para proporcionar volúmenes pequeños. Construidas en polietileno o aluminio dotadas de un pistón de presión accionado por el dedo del operador: Calibración fija para volumenes de: 300µL. Pieza.,,,,generico,NO,28/02/2020
8035,5337150287,Pipetas automáticas. Para proporcionar volúmenes pequeños. Construidas en polietileno o aluminio dotadas de un pistón de presión accionado por el dedo del operador: Calibración fija para volumenes de: 400µL. Pieza.,,,,generico,NO,28/02/2020
8036,5337150295,Pipetas automáticas. Para proporcionar volúmenes pequeños. Construidas en polietileno o aluminio dotadas de un pistón de presión accionado por el dedo del operador: Calibración fija para volumenes de: 500µL. Pieza.,,,,generico,NO,28/02/2020
8037,5337150303,Pipetas automáticas. Calibración ajustable para tres volúmenes:  1 - 3 - 5 µL Pieza.,,,,generico,NO,28/02/2020
8038,5337150311,Pipetas automáticas. Calibración ajustable para tres volúmenes:  5 - 8 - 10 µL.  Pieza.,,,,generico,NO,28/02/2020
8039,5337150329,Pipetas automáticas. Calibración ajustable para tres volúmenes:  10 - 20 - 25 µL. Pieza.,,,,generico,NO,28/02/2020
8040,5337150337,Pipetas automáticas. Calibración ajustable para tres volúmenes: 20 - 50 - 100 µL.  Pieza.,,,,generico,NO,28/02/2020
8041,5337150345,Pipetas automáticas. Calibración ajustable para tres volúmenes: 50 - 75 - 100 µL. Pieza.,,,,generico,NO,28/02/2020
8042,5337150352,Pipetas automáticas. Calibración ajustable para tres volúmenes: 50 - 100 - 200 µL. Pieza.,,,,generico,NO,28/02/2020
8043,5337150360,Pipetas automáticas. Calibración ajustable para tres volúmenes: 100 - 300 - 500 µL. Pieza.,,,,generico,NO,28/02/2020
8044,5337150378,Pipetas automáticas. Calibración ajustable para tres volúmenes: 100 - 200 - 500 µL. Pieza.,,,,generico,NO,28/02/2020
8045,5337150386,Pipetas automáticas. Calibración variable entre los volúmenes siguientes:  0 - 6 µL.  Pieza.,,,,generico,NO,28/02/2020
8046,5337150394,Pipetas automáticas. Calibración variable entre los volúmenes siguientes: 2 - 10 µL. Pieza.,,,,generico,NO,28/02/2020
8047,5337150402,Pipetas automáticas. Calibración variable entre los volúmenes siguientes: 0 - 12 µL. Pieza.,,,,generico,NO,28/02/2020
8048,5337150410,Pipetas automáticas. Calibración variable entre los volúmenes siguientes: 5 - 30 µL. Pieza.,,,,generico,NO,28/02/2020
8049,5337150428,Pipetas automáticas. Calibración variable entre los volúmenes siguientes: 10 - 50 µL. Pieza.,,,,generico,NO,28/02/2020
8050,5337150436,Pipetas automáticas. Calibración variable entre los volúmenes siguientes:  10 - 60 µL. Pieza.,,,,generico,NO,28/02/2020
8051,5337150444,Pipetas automáticas. Calibración variable entre los volúmenes siguientes: 20 - 100 µL. Pieza.,,,,generico,NO,28/02/2020
8052,5337150451,Pipetas automáticas. Calibración variable entre los volúmenes siguientes: 50 - 200 µL. Pieza.,,,,generico,NO,28/02/2020
8053,5337150469,Pipetas automáticas. Calibración variable entre los volúmenes siguientes: 50 - 250 µL. Pieza.,,,,generico,NO,28/02/2020
8054,5337150477,Pipetas automáticas. Calibración variable entre los volúmenes siguientes: 200 - 500 µL. Pieza. .,,,,generico,NO,28/02/2020
8055,5337150485,Pipetas automáticas. Calibración variable entre los volúmenes siguientes:  200 - 1000 uL.  Pieza.,,,,generico,NO,28/02/2020
8056,5337150493,Pipetas automáticas. Calibración variable entre los volúmenes siguientes: 300 - 1000 µL. Pieza.,,,,generico,NO,28/02/2020
8057,5337160096,Placas Calefactoras. Para secar y desparafinar porta objetos.  De 15 cm.,,,,generico,NO,28/02/2020
8058,5337160104,Placas Calefactoras. Para secar y desparafinar porta objetos.  De 10 cm.,,,,generico,NO,28/02/2020
8059,5337310162,Potenciómetro. Potenciómetro digital. Especialidad(es): Médicas y Quirúrgicas. Servicio(s): Laboratorio Clínico. Descripción: Aparato eléctrico empleado para determinar electroquímicamente concentraciones de iones hidrógeno en soluciones líquidas viscosas o semisólidas. Rango de pH de 0 a 14 ± 0.1 unidades. De 0 a 1999 milivoltios con escala expandida en dos unidades de pH pantalla LCD digital con cuatro cifras y punto desplazable botones de calibración de tacto para pH y milivoltios  compensación automática de -5°C a +105°C. Rango de temperatura de 0 a 100°C.  Humedad  de  0  a  90%.  Electrodos  de  combinación  para  medición  de  pH  en volúmenes de 5 ml. en adelante.,,,,generico,NO,28/02/2020
8060,5337460108,Procesadores. Procesador automático de tejidos. Sistema eléctrico que permite incluir tejidos en parafina a través de un tratamiento completo. Capacidad de 110 casetes o cápsulas doce estaciones de operación: canastillas de tamaños diferentes: una de 60 casetes y otra de 120 casetes. Diez Contenedores de melamina o acero inoxidable resistentes a solventes. Dos baños de parafina con posibilidad de aplicar un tercero. Programable de un minuto a 24 horas por cada estación como mínimo. Retraso mínimo de 72 horas. Capacidad de cuatro programas independientes. Sistema sellado que evite el escape de humo o vapor.,EQP,1,EQP,generico,NO,28/02/2020
8061,5337690050,Recolector. Balanza recolectora y agitador. Instrumento automático para la medición del volumen de sangre extraído con capacidad de movimiento continuo oscilatorio u ondulatorio que permita mezclar la sangre con el anticoagulante de la bolsa recolectora de sangre con monitor de peso que al registrar el volumen de sangre programado obture la línea de llenado. Charola integrada al sistema de movimiento para la colocación de la bolsa colectora.,,,,generico,NO,28/02/2020
8062,5337710056,Congeladores. Accesorio: Registrador de temperatura para siete días; y alarma operada por pilas para avisar por medio de campana y foco.,,,,generico,NO,28/02/2020
8063,5337710064,Graficador.  Graficador para registro continuo de temperatura. Caja con registrador eléctrico con plumilla y tinta. Sensor de temperatura de acero inoxidable. Registro gráfico automático de temperatura diario/semanal. Rango de acuerdo a la temperatura de funcionamiento del equipo. Accesorios: Batería de respaldo. Consume papel gráfico circular y plumillas.,,,,generico,NO,28/02/2020
8064,5337780034,Refractómetros Refractómetro de mano tipo Goldberg temperatura compensada sellado con doble escala: una para medir densidad de la orina entre 1000 y 1035 otra para la concentración de orina y otra para la concentración de proteínas en plasma de 2.5 a 15 g/dL. Escala con tres divisiones 1.010 1.020 y 1.030. Base iluminada.,,,,generico,NO,28/02/2020
8065,5337860018,Refrigeradores. Refrigerador congelador de 5.4 pies cúbicos. Contenedor de material a temperatura de refrigeración para la guarda de insumos de laboratorio. Capacidad de 5.4 pies cúbicos. Tipo vertical. Consta de: Una sola puerta congelador en el mismo cuerpo en la parte superior capaz de mantener temperatura interna de -10 grados C o menor para el congelador y de +2 a +8 grados para el refrigerador. Graficador de temperatura externo fijo para 7 días. Sistema de alarma que permita seleccionar límites superior e inferior de temperatura. Indicador audible y visual para temperatura fuera de los límites seleccionados. Punta de plasma para graficador en caso de requerirla. Refrigerante libre de CFC.,,,,generico,NO,28/02/2020
8066,5337860026,Refrigeradores. Refrigerador vertical para laboratorio cap. 20 pies cúbicos. Equipo para preservar muestras biológicas medios de cultivo y reactivos de diagnóstico clínico en general a temperaturas de 2 a 8 grados centígrados. Sin congelador. Que opere con refrigerante libre de CFC. Capacidad 571 dm3 (20 pies cúbicos) ± 3 pies cúbicos. Puerta de cristal. Difusor de aire con válvula de presión capilar. Caja del difusor. Entrepaños de alambrón cromado o similar. Deshielo automático. Control de temperatura ajustable con termorregistrador automático. Circulación reforzada de aire a través de un difusor de flujo transversal o equivalente. Escala o perilla de control de temperatura que incluya el rango entre 2 a 8 grados centígrados. Alarma acústica. Operado con pilas y visual en caso de falla de corriente. Batería recargable para fallas en la corriente y en la temperatura con duración mínima de seis horas. Compresor de 1/8 HP o de la potencia adecuada según tamaño y capacidad del equipo. Registrador de temperatura. Rango adecuado a la temperatura del refrigerador y punta de pluma para Graficador. Cubierta exterior de acero galvanizado electrolíticamente cubierto con pintura epóxica. Cubierta interior con aluminio liso o acero con recubrimiento anticorrosivo. Sistema de alarma con posibilidad de conectar a varias alarmas remotas. Selección de humedad. Aislamiento de alto grado mediante espuma presurizada o espuma de poliuretano inyectado. Alarma audible y visual cuando la puerta quede abierta más tiempo del necesario. Alarma audible y visual cuando el sensor de la temperatura no funcione correctamente.,,,,generico,NO,28/02/2020
8067,5337860034,Refrigerador para vacunas. Contenedor de material a temperatura de refrigeración para la guarda de vacunas. Consta de los siguientes elementos: una sola puerta con sellado hermético con congelador en el mismo cuerpo en la parte superior o sin congelador. La puerta en su parte interna debe ser completamente lisa no debe tener molduras anaqueles ni retenes (liner completamente liso) regatones de acero inoxidable para nivelar en superficies irregulares sin llantas o con llantas con sistema de freno; cerradura de seguridad de una o dos llaves; compresor condensador y evaporador. Capacidad en dm3. Capaz de mantener temperatura interna de +2 a +8 grados centígrados funcionando en regiones cuya temperatura ambiental sea hasta de +42 grados centígrados. Dispositivo para control de temperatura paro-arranque automático iluminación interior. Deshielo automático. Graficador externo de temperatura con rango de al menos -35 °C a +15 °C y/o monitor electrónico con soporte de batería que permite el registro y almacenamiento de datos de 7 días. Con parrillas de acero inoxidable y charolas perforadas montadas independientemente. Aislamiento de alto grado mediante espuma presurizada paneles exteriores e interiores de acero inoxidable tipo 304. Canastilla de aluminio para estibar vacunas con múltiples perforaciones simétricas. Alarma visual y audible que se dispare ante la falla en el suministro eléctrico y para temperaturas mayores o menores a las programadas indicador de batería baja. Las especificaciones de cada uno de los elementos señalados serán determinadas por las unidades médicas de acuerdo a sus necesidades.,,,,generico,NO,28/02/2020
8068,5337870041,Refrigeradores. Vertical. Con puertas de cristal (una o dos) deslizables o abatibles con sobrepuerta de protección que evite la pérdida de temperatura.  Temperatura de operación 4 ° ±1 °C.  Registro gráfico de temperatura integrado para disco de 6 pulgadas alarma visual y acústica por falla de energía eléctrica apertura de puerta o sobre temperatura.  Despliegue digital de temperatura capacidad de 225 hasta 480 Bolsas de 4 a 10 divisiones.  120 V - 60 Hz.,,,,generico,NO,28/02/2020
8069,5337870066,Refrigeradores. Refrigerador para banco de sangre. Equipo eléctrico utilizado para preservar muestras biológicas o hemoderivados a temperatura de 4 a 8 grados centígrados. Panel de temperatura con control computarizado para mantener los cambios de temperatura interna del refrigerador independientemente de la temperatura ambiente. Panel de temperatura digital. Sistema de alarma audible y visual con alimentación eléctrica independiente del refrigerador para cambios de temperatura fallas en la corriente y límites de temperatura mal seleccionados. Registrador circular externa de la temperatura para 7 días. Capacidad de 23.2 pies cúbicos con seis repisas. Almacenaje de 360 Bolsas de 450 ml. Circulación reforzada a través de un difusor de flujo transversal o su equivalente. Refrigerador libre de CFC. Registro gráfico automático de temperatura diario/semanal con manejo adecuado a la temperatura del refrigerador y punta de pluma para graficador. Aislamiento de alto grado mediante espuma presurizada. Alarma audible y visual cuando el sensor de la temperatura no funcione correctamente. Alarma en caso de puerta abierta.,,,,generico,NO,28/02/2020
8070,5337870181,Refrigerador para laboratorio uso rutinario 14 pies cúbicos. Equipo para preservar muestras biológicas medios de cultivo y reactivos de diagnóstico clínico en general a temperatura de 2 a 8 grados centígrados. Sin congelador. Opera con refrigerante libre de CFC. Vertical Capacidad 400 dm3 (14.2 pies cúbicos). Puerta de cristal con difusor de aire con válvula de presión capilar. Caja del difusor. EntrePaños de alambrón cromado o similar. Deshielo automático. Control de temperatura ajustable con termoregistrador automático. Circulación reforzada de aire a través de un difusor de flujo transversal o su equivalente. Escala o perilla de temperatura que incluya el rango entre 2 a 8 grados centígrados. Alarma acústica (operado con pila) y visual en caso de falla corriente. Batería recargable para fallas en la corriente y en la temperatura con duración mínima de seis horas. Compresor de la potencia adecuada según tamaño y capacidad del equipo. Graficador externo fijo de temperatura para siete días con registro gráfico de temperatura en forma automática diario/semanal automático con rango adecuado a la temperatura del refrigerador. Cubierta exterior de acero galvanizado electrolíticamente cubierto con pintura epóxica. Cubierta interior de plástico resistente a alto impacto inerte y no reactivo o acero inoxidable con Guías para introducción de entrePaños. Sistema de alarma con posibilidad de conectar a varias alarmas remotas. Aislamiento de alto grado presurizado. Sistema de alarma en donde el operador puede seleccionar límites de temperatura (superior o inferior) e indicador audible y visual cuando la temperatura sale de los límites seleccionados. Alarma audible y visual cuando la puerta del refrigerador se quede abierta más tiempo del necesario. Alarma audible y visual cuando el sensor de la temperatura no funcione correctamente.,,,,generico,NO,28/02/2020
8071,5337930027,Microtomos. Accesorios: Rejillas para microscopía electrónica.,,,,generico,NO,28/02/2020
8072,5338140055,Sellador. Sellador eléctrico para Tubos. de bolsa de sangre. Operable manualmente. Soporte de goma que lo fijen en caso de requerirlos.  Pinza para sellar el tubo de plástico.  Tiempo de sellado de 1.5 segundos. Sellado automáticamente. Separación de segmentos sin uso de tijeras.,,,,generico,NO,28/02/2020
8073,5338190555,Unidades. Unidad para incluir tejidos en parafina. Unidad electromecánica que permite incluir tejidos en parafina. Placa calefactora con rango de 55 a 70°C. Placa fría con temperatura hasta -10°C. Superficie de inclusión sellada. Tanque contenedor de parafina removible. Tanque calefactor contenedor de al menos 60 casetes con parrilla y charola removible. Tanque contenedor de parafina de 2 a 5 litros dentro del rango de 45 a 65 ± 0.2°C. Control manual y de pedal del flujo de parafina. Calentador de fórceps (pinzas). Lupa integrada. Dimensiones de 95 x 95 x 61 ± 10 cm.,,,,generico,NO,28/02/2020
8074,5338190571,Sistemas automaticados. Sistema automatizado para la detección de crecimiento microbiano en sangre médula ósea y líquidos corporales. Con las siguientes características seleccionables de acuerdo a las necesidades de las unidades médicas: Técnica colorimétrica o fluorescente o por cambio de presión de gases. Gabinete de temperatura constante. Celdillas de incubación y cilindros de reflactancia e indicador fotométrico en cada una. Lector de código de barras. Puerto de comunicación para interfase. Software en español. Monitor o pantalla e impresora integrados o adicionales. Regulador de voltaje y batería de respaldo. Capacidad de almacenamiento de información.,,,,generico,NO,28/02/2020
8075,5338190613,Equipo para inmunoensayo. Sistema para análisis inmunológico. Que incluya como principio de medición alguna de las siguientes metodologías: ELISA FIA FPIA ELFA MEIA quimioluminiscencia o electroquimioluminiscencia. Con las siguientes características seleccionables de acuerdo a las necesidades de las unidades médicas: Analitos o estudios a determinar. Capacidad de procesamiento de muestras por hora. Volumen de muestras. Muestras en tubo primario copa copilla o cartucho. Control de temperatura. Identificación de muestras y reactivos por código de barras. Calibración automática o manual. Control de calidad integrado. Puerto de comunicación para interfase. Software en español. Monitor o pantalla e impresora integrados o adicionales. Regulador de voltaje y batería de respaldo.,,,,generico,NO,28/02/2020
8076,5338190621,Sistema de insuflación para histeroscopía.. Sistema que dilata la cavidad uterina con gas CO2 para facilitar procedimientos diagnósticos y terapéuticos. Aparato insuflador de CO2 para histeroscopía con conexión PIN y preselección de flujo del gas de 0 a 100 ml/min. Presión máxima de insuflación 200 mmHg. Manómetro integrado a la unidad. Despliegue digital de: presión efectiva de insuflación flujo efectivo del gas y volumen de gas utilizado. Dimensiones aproximadas: 360 mm de ancho 150 mm de altura y 325 mm de profundidad. Peso aproximado de 7.5 Kg. Incluye tubo para CO2 con longitud de 3 m y diámetro interno de 4 mm. Botella para CO2 con conexión PIN.,,,,generico,NO,28/02/2020
8077,5338190639,Sistema de irrigación para histeroscopía.. Sistema que dilata la cavidad uterina con fluido para facilitar procedimientos diagnósticos y terapéuticos. Bomba de irrigación para histeroscopía con capacidad para proporcionar flujos de fluido de 30 a 450 ml/min y presión de 0 a 150 mmHg. Despliegue digital de: presión efectiva intrauterina preselección de presión y volumen de fluido utilizado. Con opción a detector de burbujas de aire en la tubería y adaptador para determinar diferencias en la escala de volúmenes. Dimensiones aproximadas: 360 mm de ancho 150 mm de altura y 325 mm de profundidad. Peso aproximado 7.0 Kg.,,,,generico,NO,28/02/2020
8078,5338190688,Analizadores. Analizador de hematología. Equipo para pruebas hematológicas. Con las siguientes características seleccionables de acuerdo a las necesidades de las unidades médicas: Principio de medición: análisis diferencial rayo láser o radiofrecuencia. Impedancia o pulsos cumulativos citoquímica o absorción de luz. Analitos o estudios a determinar por la unidad médica solicitante. Automático o semiautomático. Capacidad de procesamiento de muestras por hora. Volumen de muestra. Reporte de resultados en gráficas números absolutos o por ciento tanto en la pantalla como en el papel. Monitor e Impresora integrados o adicionales. Control de calidad integrado. Automuestreador y perforador automático del tapón  de hule del tubo de recolección de sangre o unidad de muestreo automático con agitador. Capacidad del Sistema para programación y almacenamiento de pruebas. Puerto de comunicación para interfase. Lector de código de barras. Software en español. Regulador de voltaje y batería de respaldo.,,,,generico,NO,28/02/2020
8079,5338190738,Equipo automatizado para determinar medicamentos y drogas de abuso.  Sistema automatizado para la medición cuantitativa o semicuantitativa en sangre y/o plasma y/o orina de medicamentos y drogas de abuso por técnica inmunológica (ELFA nefelometría colorimétrica turbidimétrica quimioluminiscencia electroquimioluminiscencia FPIA EMIT MEIA EIA ELISA). Con las siguientes características seleccionables de acuerdo a las necesidades de las unidades médicas: Analitos o estudios a determinar. Capacidad de procesamiento de muestras. Capacidad de toma de muestra de tubo primario o copilla. Control de temperatura. Capacidad de acceso al azar y de programación en paneles. Control de calidad integrado. Lector de código de barras para tubo primario. Software en español. Puesto de comunicación para interfase. Regulador y batería de respaldo.,,,,generico,NO,28/02/2020
8080,5338190746,Equipo para determinar proteínas séricas. Principio de medición por nefelometría y/o turbidimetría. Con las siguientes características seleccionables de acuerdo a las necesidades de las unidades médicas: Analitos o estudios a determinar. Capacidad de procesamiento de muestras. Capacidad de toma de muestra de tubo primario o copilla. Control de temperatura. Capacidad de acceso al azar y de programación en paneles. Capacidad de muestras a bordo. Control de calidad integrado. Capacidad de reactivos a bordo. Lector de código de barras para tubo primario. Software  en  español.  Puerto  de  comunicación  para  interfase.  Regulador  y  batería  de respaldo.,,,,generico,NO,28/02/2020
8081,5338190753,Equipo para luminometría. Equipo automatizado para la determinación del Virus del Papiloma Humano  Chlamydia trachomatis  y  Neisseria  gonohrroeae  en  muestra  cervical  mediante  la  metodología  de Captura de Híbridos. Con las siguientes características seleccionables de acuerdo a las necesidades de las unidades médicas. Descripción: Luminómetro con capacidad para la medición de bioluminiscencia o quimioluminiscencia en microplacas. Rango de sensibilidad espectral de 300 a 650 nm. Controlado por ordenador. Software compatible. Agitador rotatorio con plataforma para sujetar microplacas gradillas de Tubos. o placas de microTubos.,,,,generico,NO,28/02/2020
8082,5338360018,Soporte. de hierro fundido con base rectangular y varilla de acero cubierta con cadmio. Diseñado para sujetar anillos de hierro y pinzas de diferentes usos. Dimensiones de la base: 15 X 21.5 Cm. Dimensiones de la varilla: 61 X 1.1 cm. Pieza.,,,,generico,NO,28/02/2020
8083,5338360109,Soporte. Soporte para la placa de gel de agarosa. Pieza.,,,,generico,NO,28/02/2020
8084,5338410052,Microscopios. Accesorios: Suplemento microfotográfico para cámara de 35 mm con rosca.,,,,generico,NO,28/02/2020
8085,5338410060,Microscopios. Accesorios: Suplemento microfotográfico para cámara de 35 mm con bayoneta.,,,,generico,NO,28/02/2020
8086,5338520017,Jarras. Accesorios:  Tapa con conexiones externas.,,,,generico,NO,28/02/2020
8087,5338520025,Jarras. Accesorios: Tapa sin conexiones externas para vacío con lugar para colocar el sobre con la mezcla generadora de hidrógeno y CO2.,,,,generico,NO,28/02/2020
8088,5338600017,Estuches o juegos para tinción Para teñir frotis o cortes histológicos. Recipiente de vidrio con tapa del mismo material. Gradilla de metal para 50 laminillas con asa removible.,,,,generico,NO,28/02/2020
8089,5338600025,Estuches o juegos para tinción Para teñir frotis o cortes histológicos. Recipiente de vidrio con tapa del mismo material. Dimensiones: 9.37 x 7.5 x 7.5 cm. Gradilla del mismo material. Con asa removible.,,,,generico,NO,28/02/2020
8090,5338600041,Equipo para tinción automatizada de tejidos. Equipo automatizado para la tinción de laminillas con preparaciones histológicas con las siguientes características seleccionables de acuerdo a las necesidades de las unidades médicas: Selección automatizada de reactivos colorantes anticuerpos y capacidad de laminillas y portalaminillas. Sistema de eliminación segura de líquidos de desecho. Contenedores de reactivos. Lector de código de barras. Puerto de comunicación para interfase. Software en español. Monitor o pantalla e impresora integrados o adicionales. Capacidad de almacenamiento de información.,,,,generico,NO,28/02/2020
8091,5338980021,Tripies. Con patas removibles que se atornillan. De hierro fundido. Dimensiones: 23 cm de altura y 12 cm de diámetro interior. Pieza.,,,,generico,NO,28/02/2020
8092,5338990020,Tromboelastógrafo. Equipo para identificar alteraciones en el proceso de coagulación así como desórdenes trombóticos y observar el curso de fibrinolisis. Sistema para identificar alteraciones en el proceso de coagulación así como desórdenes trombóticos. Que permita observar el curso de la fibrinolisis identificando deficiencias de coagulación utilizando sangre completa asimismo medir la evolución en el proceso de la coagulación en todas sus fases con sistema de viscoelasticidad que calcule y presente en pantalla en forma gráfica y numérica los valores de cada fase del proceso de coagulación que permita visualizar simultáneamente dos trazos con dos columnas de análisis independientes y simultáneas y capacidad de controlar la temperatura de cada columna interface que permita conectar el equipo al CPU.,,,,generico,NO,28/02/2020
8093,5351370035,Bisturí quirúrgico mango N ° 3 corto.,,,,generico,NO,28/02/2020
8094,5351370084,Bisturí quirúrgico mango N ° 4.,,,,generico,NO,28/02/2020
8095,5351370209,Bisturí.  Bisturí quirúrgico. Mango N ° 9.,,,,generico,NO,28/02/2020
8096,5351370464,Bisturí quirúrgico mango N ° 4 largo.,,,,generico,NO,28/02/2020
8097,5351370472,Bisturí quirúrgico mango largo N ° 7.,,,,generico,NO,28/02/2020
8098,5351371306,Bisturí Joseph recto de doble filo.,,,,generico,NO,28/02/2020
8099,5351371751,Bisturí Joseph curvo de doble filo.,,,,generico,NO,28/02/2020
8100,53515.022,Cánula Ferguson calibre 10 fr angulada.,,,,generico,NO,28/02/2020
8101,5351560015,Cánula De Aspiración Y Succión.  Cánula  Poole  23  fr  de  calibre  de  la punta 22.2 cm de longitud.,,,,generico,NO,28/02/2020
8102,5351560031,Cánula Yankauer con botón desatornillable. Longitud 27 ó 22 cm.,,,,generico,NO,28/02/2020
8103,5351561211,Cánula Van Alyea con punta roma calibre 18 ga. (1.2 mm).,,,,generico,NO,28/02/2020
8104,5351561229,Cánula Van Alyea con punta roma calibre 15 ga. (1.8 mm).,,,,generico,NO,28/02/2020
8105,5351570014,Cánula Ferguson calibre 8 fr. Angulada.,,,,generico,NO,28/02/2020
8106,5351570022,Cánula Ferguson calibre 10 fr angulada.,,,,generico,NO,28/02/2020
8107,5351570030,Cánula Ferguson calibre 12 fr angulada.,,,,generico,NO,28/02/2020
8108,5351570048,Sonda acanalada con punta botón longitud de 140 mm a 145 mm.,,,,generico,NO,28/02/2020
8109,5351570481,Cánula Frazier con mandril de 12 fr (4.0 mm).,,,,generico,NO,28/02/2020
8110,5352600091,Cucharilla Faulkner de anillo doble extremo longitud 20.9 cm.,,,,generico,NO,28/02/2020
